Smiles,Tg(C)
*Oc1ccc(cc1)C(=O)OCCN(CCOC(=O)c1ccc(cc1)OCC#CC#CC*)c1ccc(cc1)N=Nc1ccc(cc1)N=Nc1cc(c(c(c1)C)[N+](=O)[O-])C,115
*Oc1ccc(cc1)C(=O)OCCN(CCOC(=O)c1ccc(cc1)OCC#CC#CC*)c1ccc(cc1)N=Nc1ccc(cc1)N=Nc1cc(c(c(c1)C)C#N)C,120
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1cc(cc(c1)Br)C(=O)c1ccc(cc1)*,192
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1cc(cc(c1)I)C(=O)c1ccc(cc1)*,203
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1cc(cc(c1)C(C)(C)C)C(=O)c1ccc(cc1)*,198
*Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)c1cc(ccc1)C(=O)c1ccc(cc1)*)(C(F)(F)F)C(F)(F)F,175
*Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)c1cc(cc(c1)C(C)(C)C)C(=O)c1ccc(cc1)*)(C(F)(F)F)C(F)(F)F,181
*c1oc(nn1)c1ccc(cc1)C#Cc1c(cc(c(c1)OCCCCCCCC)C#Cc1ccc(cc1)*)OCCCCCCCC,130
*O[Si](O[Si](OC(CCCCC(*)C)C)(C)C)(C)C,-87
*O[Si](O[Si](O[Si](OC(CCCCC(*)C)C)(C)C)(C)C)(C)C,-94
*O[Si](O[Si](O[Si](O[Si](OC(CCCCC(*)C)C)(C)C)(C)C)(C)C)(C)C,-98
*O[Si](O[Si](O[Si](O[Si](O[Si](OC(CCCCC(*)C)C)(C)C)(C)C)(C)C)(C)C)(C)C,-104
*c1oc(nn1)c1c(cc(cc1)*)OCC,231
*c1oc(nn1)c1c(cc(cc1)*)OCCCCC,205
*c1oc(nn1)c1c(cc(cc1)*)OCCCCCCCC,173
*c1oc(nn1)c1c(cc(cc1)*)OCCCCCCCCCC,165
*C1(c2c(C(=O)N1C)cccc2)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)*,245
*OOC(C*)c1ccc(cc1)C,4.6
*OOC(C*)c1ccc(cc1)Br,9.6
*OOC(C*)c1ccc(cc1)C(C)(C)C,19.9
*Oc1cc(ccc1)Oc1cc(c(cc1)C(=O)O)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1c(ccc(c1)*)C(=O)O,100
*O[Si](OC(CCC*)C)(C)C,-81
*O[Si](OC(CC*)C)(C)C,-88
*OC(C(=O)N(S(=O)(=O)C(C(*)(F)F)(F)F)[Li])(C(F)(F)F)F,67
*C1OCOC(C1(F)F)C(*)(F)F,125
*Oc1ccc(cc1)P(=O)(c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C(F)(F)F)C(F)(F)F)c1ccccc1,210.5
*Oc1c(c(c(c(c1F)F)Sc1c(c(c(c(c1F)F)Oc1ccc(cc1)C(c1ccc(cc1)*)(C(F)(F)F)C(F)(F)F)F)F)F)F,130.33
*C1(c2c(C(=O)O1)cccc2)c1cc(c(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1c(cc(cc1)*)C)C,245
*C1(c2c(C(=O)O1)cccc2)c1c(cc(c(c1)C)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1c(cc(c(c1)C)*)C)C,269
*C1(c2c(C(=O)O1)cccc2)c1c(cc(c(c1)C(C)C)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1c(cc(c(c1)C)*)C(C)C)C,230
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1c(cc(c(c1)C)C(c1c(cc(c(c1)C(C)C)*)C)c1c(cccc1)C(=O)O)C(C)C,240
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)c1c(cccc1)C(=O)O,223
*Oc1cc(ccc1)N(c1ccc(cc1)c1ccc(cc1)N(c1cc(ccc1)OC(=O)OCCOCCOC(=O)*)c1ccccc1)c1ccccc1,113
*Oc1cc(ccc1)N(c1ccc(cc1)c1ccc(cc1)N(c1cc(ccc1)OC(=O)OCCOCCOC(=O)*)c1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])c1ccccc1,107.25
*C1OCCCC1C1C(=O)OC(=O)C1*,210
*C1OC(C(C(C1OC(=O)C)O)O*)COC(=O)C,202
*Oc1ccc(cc1)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)*,173
*Oc1c2c(c(cc1)OC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)*)cccc2,166
*Oc1c2c(ccc1)c(ccc2)OC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)*,171
*Oc1c2c(ccc1)cc(cc2)OC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)*,179
*Oc1cc2c(cc1OC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)*)cccc2,148
*Oc1cc2c(cc1)cc(cc2)OC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)*,145
*Oc1cc2c(cc1)ccc(c2)OC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)*,142
*c1sc(nn1)c1ccc(cc1)OCCCCCCCCCCCOC(=O)c1cc(ccc1)C(=O)OCCCCCCCCCCCOc1ccc(cc1)*,53.5
*c1sc(nn1)c1ccc(cc1)OCCCCCCCCCCCOC(=O)c1ccc(cc1)C(=O)OCCCCCCCCCCCOc1ccc(cc1)*,49.5
*c1sc(nn1)c1ccc(cc1)OCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCOc1ccc(cc1)*,69
*c1sc(nn1)c1ccc(cc1)OCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCCCCCOc1ccc(cc1)*,52
*c1sc(nn1)c1cc(ccc1)OCCCCCCCCCCCOC(=O)c1cc(ccc1)C(=O)OCCCCCCCCCCCOc1ccc(cc1)*,53.5
*c1sc(nn1)c1cc(ccc1)OCCCCCCCCCCCOC(=O)c1ccc(cc1)C(=O)OCCCCCCCCCCCOc1ccc(cc1)*,49.5
*c1sc(nn1)c1cc(ccc1)OCCCCCCCCCCCOC(=O)c1cc(ccc1)C(=O)OCCCCCCCCCCCOc1cc(ccc1)*,15
*c1sc(nn1)c1cc(ccc1)OCCCCCCCCCCCOC(=O)c1ccc(cc1)C(=O)OCCCCCCCCCCCOc1cc(ccc1)*,22
*Oc1c(cc(cc1)C(C)(C)C)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)*,175.6
*Oc1c(cc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)*)c1cc(c(cc1)Cl)C(F)(F)F,147
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)/C=C\C(=O)OCC(C*)O)(C)C,32
*Oc1ccc(cc1)C(c1ccc(cc1)OCCCCCCCC*)(C)C,13.37
*Oc1ccc(cc1)C(c1ccc(cc1)OCCCCCCCC*)(C(F)(F)F)C(F)(F)F,27.8
*Oc1ccc(cc1)C(=O)NNC(=O)c1ccc(cc1)*,256.2
*OC(C*)CO,-27
*OC(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)OCCOCCOCCOCC*,37
*Oc1ccc(cc1)N1ON1c1ccc(cc1)OCCCCCCOC(=O)C(C(=O)OCCCCCC*)CCCCCBr,7
*Oc1ccc(cc1)N1ON1c1ccc(cc1)OCCCCCCOC(=O)C(C(=O)OCCCCCC*)CCCCCCCCCCBr,16
*Oc1ccc(cc1)N1ON1c1ccc(cc1)OCCCCCCOC(=O)C(C(=O)OCCCCCC*)CCCCP(=O)(OCC)OCC,11.5
*Oc1ccc(cc1)N1ON1c1ccc(cc1)OCCCCCCOC(=O)C(C(=O)OCCCCCC*)CCCCP(=O)(O)O,11.5
*Oc1ccc(cc1)N1ON1c1ccc(cc1)OCCCCCCOC(=O)C(C(=O)OCCCCCC*)CCCCCP(=O)(OCC)OCC,12
*Oc1ccc(cc1)N1ON1c1ccc(cc1)OCCCCCCOC(=O)C(C(=O)OCCCCCC*)CCCCCP(=O)(O)O,12
*Oc1ccc(cc1)N1ON1c1ccc(cc1)OCCCCCCOC(=O)C(C(=O)OCCCCCC*)CCCCCCP(=O)(OCC)OCC,15
*Oc1ccc(cc1)N1ON1c1ccc(cc1)OCCCCCCOC(=O)C(C(=O)OCCCCCC*)CCCCCCP(=O)(O)O,15
*Oc1ccc(cc1)N1ON1c1ccc(cc1)OCCCCCCOC(=O)C(C(=O)OCCCCCC*)CCCCCCCCCCP(=O)(OCC)OCC,12.5
*Oc1ccc(cc1)N1ON1c1ccc(cc1)OCCCCCCOC(=O)C(C(=O)OCCCCCC*)CCCCCCCCCCP(=O)(O)O,12.5
*Oc1ccc(cc1)N1ON1c1ccc(cc1)OCCCCCCOC(=O)CC(=O)OCCCCCC*,16
*Oc1ccc(cc1)N1ON1c1ccc(cc1)OCCCCCCOC(=O)C(C(=O)OCCCCCC*)c1ccccc1,23
*Oc1c2c(c(cc1)C=Cc1ccc(cc1)C=Cc1c3c(c(cc1)OCCOCCOCC*)cccc3)cccc2,83.5
*Oc1c2c(c(cc1)C=Cc1c(cc(c(c1)OC)C=Cc1c3c(c(cc1)OCCOCCOCC*)cccc3)OC)cccc2,79.5
*O[Si](OC(COc1ccc(cc1)C(c1ccc(cc1)OCC(*)CCl)(C)C)CCl)(C)C,24
*O[Si](CCCC(=O)Oc1ccc(cc1)C=Nc1ccc(cc1)Oc1ccc(cc1)N=Cc1ccc(cc1)OC(=O)CCC[Si](*)(C)C)(C)C,52
*Oc1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)OCCCCCC*)c1ccccc1)c1ccccc1,128
*Oc1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)OCCCCCCCCCCCC*)c1ccccc1)c1ccccc1,92
*OP(=O)(N=Nc1ccc(cc1)COC(=O)c1cc(cc(c1)C(C)(C)C)C(=O)OCc1ccc(cc1)N=NP(=O)(OCC*)OC)OC,105
*OP(=O)(N=Nc1ccc(cc1)CCOC(=O)c1cc(cc(c1)C(C)(C)C)C(=O)OCCc1ccc(cc1)N=NP(=O)(OCC*)OC)OC,84
*OP(=O)(N=Nc1ccc(cc1)COC(=O)c1cc(cc(c1)C(C)(C)C)C(=O)OCc1ccc(cc1)N=NP(=O)(OCCCCCC*)OC)OC,62
*OP(=O)(N=Nc1ccc(cc1)CCOC(=O)c1cc(cc(c1)C(C)(C)C)C(=O)OCCc1ccc(cc1)N=NP(=O)(OCCCCCC*)OC)OC,47
*Oc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)CCN1C(=O)c2c(C1=O)cccc2)C(=O)Nc1ccc(cc1)*,240
*Oc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)CCCN1C(=O)c2c(C1=O)cccc2)C(=O)Nc1ccc(cc1)*,225
*Oc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)CCCCCN1C(=O)c2c(C1=O)cccc2)C(=O)Nc1ccc(cc1)*,200
*Oc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)CCCCCCCCCCN1C(=O)c2c(C1=O)cccc2)C(=O)Nc1ccc(cc1)*,160
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1c(cc(c(c1C)Br)C(c1c(c(c(c(c1)C)*)C)Br)(C)C)C,275.4
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1c(cc(c(c1C)Br)c1c(c(c(c(c1)C)*)C)Br)C,298.2
*Oc1ccc(cc1)C(=O)Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1ccc(cc1)*)(P1(=O)c2ccccc2c2ccccc2O1)P1(=O)c2ccccc2c2ccccc2O1,243
*Oc1ccc(cc1)c1ccc(cc1)OCCCCCCCCCCCOC(=O)c1cc(cc(c1)OCCCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)OC)C(=O)OCCCCCCCCCCC*,60
*Oc1ccc(cc1)c1ccc(cc1)OCCCCCCCCCCCOC(=O)c1cc(cc(c1)OCCCCCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)OC)C(=O)OCCCCCCCCCCC*,53
*Oc1cc2c(cc1)cc(cc2)Oc1ccc(cc1)C(=O)c1ccc(cc1)*,247
*Oc1c2c(ccc1)c(ccc2)OC1(C(C(C1(F)F)(F)F)(*)F)F,124.8
*Oc1ccc(cc1)OC1(C(C(C1(F)F)(F)F)(*)F)F,41
*Oc1ccc(cc1)SSc1ccc(cc1)*,74.9
*Oc1c2c(c(cc1)c1c3c(c(cc1)Oc1c(c4c(cc1)cccc4)c1c4c(ccc1*)cccc4)cccc3)cccc2,301
*c1oc(nn1)c1ccc(cc1)Oc1ccc(cc1)c1c(cc(c(c1)OCCCCCC)c1ccc(cc1)Oc1ccc(cc1)*)OCCCCCC,103
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1c(cc(cc1)C(c1cc(c(cc1)*)Br)(C(F)(F)F)C(F)(F)F)Br,197.5
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1c(cc(cc1)C(c1cc(c(cc1)*)[Si](C)(C)C)(C(F)(F)F)C(F)(F)F)[Si](C)(C)C,168.6
*Oc1cc(c(cc1)S(=O)(=O)c1c(cc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C(F)(F)F)C(F)(F)F)[Si](C)(C)C)[Si](C)(C)C,172
*Oc1cc(c(cc1)S(=O)(=O)c1c(cc(cc1)Oc1c(cc(cc1)C(c1cc(c(cc1)*)[Si](C)(C)C)(C(F)(F)F)C(F)(F)F)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,148.9
*Oc1c(cc(cc1)S(=O)(=O)c1cc(c(cc1)Oc1c(cc(cc1C)C(c1cc(c(c(c1)C)*)C)(C(F)(F)F)C(F)(F)F)C)Br)Br,230.8
*Oc1cc(c(cc1)S(=O)(=O)c1c(cc(cc1)Oc1c(cc(cc1C)C(c1cc(c(c(c1)C)*)C)(C(F)(F)F)C(F)(F)F)C)[Si](C)(C)C)[Si](C)(C)C,197
*Oc1ccc(cc1)Oc1ccc(cc1)C=NCCN=Cc1ccc(cc1)*,101
*Oc1ccc(cc1)Oc1ccc(cc1)C=NCCCCN=Cc1ccc(cc1)*,105
*Oc1ccc(cc1)Oc1ccc(cc1)C=NCCCCCCN=Cc1ccc(cc1)*,111
*Oc1ccc(cc1)Oc1ccc(cc1)C=NCCCCCCCCCCN=Cc1ccc(cc1)*,108
*Oc1ccc(cc1)Oc1ccc(cc1)C=NCCCCCCCCCCCCN=Cc1ccc(cc1)*,118
*Oc1ccc(cc1)Oc1ccc(cc1)C=Nc1ccc(cc1)N=Cc1ccc(cc1)*,117
*Oc1ccc(cc1)Oc1ccc(cc1)C=Nc1ccc(cc1)Oc1ccc(cc1)N=Cc1ccc(cc1)*,120
*OP(=O)(Oc1ccc(cc1)*)OC1CCCCC1,108
*OP(=O)(Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C)OC1CCCCC1,86
*OP(=O)(Oc1ccc(cc1)c1ccc(cc1)*)OC1CCCCC1,116
*OP(=O)(Oc1c2c(ccc1)c(ccc2)*)OC1CCCCC1,134
*OP(=O)(Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)*)OC1CCCCC1,120
*OP(=O)(Oc1ccc(cc1)*)Oc1ccccc1,97
*OP(=O)(Oc1ccc(cc1)c1ccc(cc1)*)Oc1ccccc1,112
*OP(=O)(Oc1c2c(ccc1)c(ccc2)*)Oc1ccccc1,138
*c1sc(nn1)SCC(=O)NN=Cc1ccc(cc1)OCCCCCCCCCCOc1ccc(cc1)C=NNC(=O)CS*,117
*c1sc(nn1)SCC(=O)NN=Cc1cc(c(cc1)OCCCCCCCCCCOc1c(cc(cc1)C=NNC(=O)CS*)OC)OC,156
*c1ncc(cc1)c1ccc(cc1)Oc1ccc(cc1)P(=O)(c1ccc(cc1)Oc1ccc(cc1)*)c1ccccc1,257
*Oc1c(c(c(c(c1F)F)c1c(c(c(c(c1F)F)Oc1c(cc(cc1)Cc1cc(c(cc1)*)C=O)C=O)F)F)F)F,198
*Oc1ccc(cc1)C(=Cc1ccc(cc1)OCC(COC(=O)CCCCC(=O)OCC(C*)O)O)C,33
*Oc1ccc(cc1)C(=Cc1ccc(cc1)OCC(COC(=O)CCCCCCCCC(=O)OCC(C*)O)O)C,30
*Oc1ccc(cc1)OC(=O)c1ccc(cc1)OCC(COC(=O)CCCCC(=O)OCC(C*)O)O,37
*Oc1ccc(cc1)OC(=O)c1ccc(cc1)OCC(COC(=O)CCCCCCCCC(=O)OCC(C*)O)O,36
*OCC(C*)(COCCC#N)C,-52
*OCC(C*)(COCCOCCOCCOC)C,-18
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(CCC(=O)O)C,163
*Oc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)OCCOC(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)OCC*,152
*Oc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)OCCOC(=O)Nc1c(ccc(c1)NC(=O)OCC*)C,175
*Oc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)OCCOC(=O)NCCCCCCNC(=O)OCC*,61
*Oc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)OCCOC(=O)NC1CCC(CC1)CC1CCC(CC1)NC(=O)OCC*,140
*Oc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)OCCOC(=O)C1CCC(CC1)C(=O)OCC*,148
*Oc1ccc(cc1)C(c1ccc(cc1)OCCOC(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)OCC*)(C)C,127
*Oc1ccc(cc1)C(c1ccc(cc1)OCCOC(=O)C1CCC(CC1)C(=O)OCC*)(C)C,57
*Oc1ccc(cc1)C(=O)Nc1cc(cc(c1)C(=O)OCCOC(=O)C=Cc1ccc(cc1)N(C)C)NC(=O)c1ccc(cc1)*,182
*C1COC2C1OCC2OC(=O)OCCCCCCOC(=O)O*,25.67
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OC1(C(C(C1(F)F)(F)F)(*)F)F,159.47
*C1COC2C1OCC2OC(=O)OCC(C(COC(=O)O*)OC)OC,61
*C1COC2C1OCC2OC(=O)OCC(C(COC(=O)O*)O)O,78.5
*C1COC2C1OCC2OC(=O)OCC1OC(OC1COC(=O)O*)(C)C,95.5
*c1nc(nc(n1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)O*)Sc1ccccc1,310
*c1nc(nc(n1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1ccc(cc1)O*)Sc1ccccc1,302
*c1nc(nc(n1)Oc1cc(ccc1)C(=O)Nc1ccc(cc1)c1ccc(cc1)NC(=O)c1cc(ccc1)O*)Sc1ccccc1,279
*c1nc(nc(n1)Oc1cc(ccc1)C(=O)Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)NC(=O)c1cc(ccc1)O*)Sc1ccccc1,304
*C1(OC(C(O1)(F)C(F)(F)F)(F)F)C(*)(F)F,131.18
*Oc1ccc(cc1)C(=O)Nc1cc(cc(c1)c1nc2c([nH]1)cccc2)NC(=O)c1ccc(cc1)*,335
*Oc1ccc(cc1)C(=O)Nc1cc(cc(c1)c1nc2c([nH]1)cccc2)NC(=O)c1ccc(cc1)OCC*,275
*Oc1ccc(cc1)C(=O)Nc1cc(cc(c1)c1nc2c([nH]1)cccc2)NC(=O)c1ccc(cc1)OCCOCC*,230
*Oc1ccc(cc1)C(=O)Nc1cc(cc(c1)c1nc2c([nH]1)cccc2)NC(=O)c1ccc(cc1)OCCOCCOCC*,165
*Oc1ccc(cc1)C(=O)Nc1cc(cc(c1)c1nc2c([nH]1)cccc2)NC(=O)c1ccc(cc1)OCCOCCOCCOCC*,163
*Oc1ccc(cc1)C(=O)Nc1cc(cc(c1)c1nc2c([nH]1)cccc2)NC(=O)c1ccc(cc1)OCCOCCOCCOCCOCC*,145
*Oc1ccc(cc1)C(=O)Nc1cc(cc(c1)c1nc2c([nH]1)cccc2)NC(=O)c1ccc(cc1)OCCOCCOCCOCCOCCOCC*,125
*Oc1c(cc(cc1)Oc1ccc(cc1)C(=O)c1cc(ccc1)C(=O)c1ccc(cc1)*)S(=O)(=O)O,195
*Oc1c(cc(cc1)Oc1c(cc(cc1)C(=O)c1cc(c(cc1)*)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O,248
*Oc1ccc(cc1)Oc1c(cc(cc1)C(=O)c1cc(c(cc1)*)S(=O)(=O)O)S(=O)(=O)O,220
*Oc1ccc(cc1)c1ccc(cc1)Oc1c(cc(cc1)C(=O)c1cc(c(cc1)*)S(=O)(=O)O)S(=O)(=O)O,225
*Oc1ccc(cc1)C(c1ccc(cc1)Oc1c(cc(cc1)C(=O)c1cc(c(cc1)*)S(=O)(=O)O)S(=O)(=O)O)(C)C,175
*Oc1c(cc(cc1)S(=O)(=O)c1cc(c(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C)S(=O)(=O)O)S(=O)(=O)O,188
*Oc1ccc(cc1)c1ccc(cc1)C(=O)OCC(COC(=O)c1ccc(cc1)c1ccc(cc1)OC(CC*)C)C,88.33
*Oc1c(cc(cc1C)C(=O)c1ccc(cc1)*)C,200
*Oc1c(c(c(c(c1F)F)S(=O)(=O)c1c(c(c(c(c1F)F)Oc1ccc(cc1)C(c1ccc(cc1)*)(C(F)(F)F)C(F)(F)F)F)F)F)F,182
*Oc1c(cc(c(c1)C(C)(C)C)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1ccc(cc1)*)(C)C)C(C)(C)C,254
*Oc1c(cc(c(c1)C(C)(C)C)Oc1ccc(cc1)C(=O)Nc1c(cc(cc1)C(c1cc(c(cc1)NC(=O)c1ccc(cc1)*)C)(C)C)C)C(C)(C)C,275
*Oc1c(cc(c(c1)C(C)(C)C)Oc1ccc(cc1)C(=O)Nc1c(cc(cc1C)C(c1cc(c(c(c1)C)NC(=O)c1ccc(cc1)*)C)(C)C)C)C(C)(C)C,295
*Oc1c(cc(c(c1)C(C)(C)C)Oc1ccc(cc1)C(=O)Nc1c(cc(cc1C)Cc1cc(c(c(c1)C(C)C)NC(=O)c1ccc(cc1)*)C)C(C)C)C(C)(C)C,260
*Oc1c(cc(c(c1)C(C)(C)C)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1ccc(cc1)*)(C(F)(F)F)C(F)(F)F)C(C)(C)C,268
*c1cc2c(nc(cc2c2ccccc2)c2cc(ccc2)c2nc3c(c(c2)c2ccccc2)cc(cc3)c2ccc(cc2)OCCCCCCCCCCCOc2ccc(cc2)*)cc1,133.5
*OP(=O)(OCCCCCCCCCCOc1ccc(cc1)C=Cc1ccc(cc1)OCCCCCCCCCC*)OCCCCCCCCCCOc1ccc(cc1)N=Nc1ccccc1,55
*OP(=O)(OCCCCCCCCCCOc1ccc(cc1)C=Cc1ccc(cc1)OCCCCCCCCCC*)OCCCCCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)Cl,60
*OP(=O)(OCCCCCCCCCCOc1ccc(cc1)C=Cc1ccc(cc1)OCCCCCCCCCC*)OCCCCCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)C#N,60
*OP(=O)(OCCCCCCCCCCOc1ccc(cc1)C=Cc1ccc(cc1)OCCCCCCCCCC*)OCCCCCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-],50
*OP(=O)(OCCCCCCCCCCOc1ccc(cc1)C=Cc1ccc(cc1)OCCCCCCCCCC*)OCCCCCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)OC,58
*OP(=O)(OCCCCCCCCCCOc1ccc(cc1)C=Cc1ccc(cc1)OCCCCCCCCCC*)OCCCCCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)c1ccccc1,50
*c1nc2c([nH]1)ccc(c2)NC(=O)c1ccc(cc1)OCCOc1ccc(cc1)C(=O)Nc1ccc(cc1)*,225
*c1nc2c([nH]1)ccc(c2)NC(=O)c1ccc(cc1)OCCOCCOc1ccc(cc1)C(=O)Nc1ccc(cc1)*,175
*c1nc2c([nH]1)ccc(c2)NC(=O)c1ccc(cc1)OCCOCCOCCOc1ccc(cc1)C(=O)Nc1ccc(cc1)*,155
*c1nc2c([nH]1)ccc(c2)NC(=O)c1ccc(cc1)OCCOCCOCCOCCOc1ccc(cc1)C(=O)Nc1ccc(cc1)*,140
*c1nc2c([nH]1)ccc(c2)NC(=O)c1ccc(cc1)OCCOCCOCCOCCOCCOc1ccc(cc1)C(=O)Nc1ccc(cc1)*,125
*c1nc2c([nH]1)ccc(c2)NC(=O)c1ccc(cc1)OCCOc1ccc(cc1)C(=O)Nc1cc(ccc1)*,250
*c1nc2c([nH]1)ccc(c2)NC(=O)c1ccc(cc1)OCCOCCOc1ccc(cc1)C(=O)Nc1cc(ccc1)*,215
*c1nc2c([nH]1)ccc(c2)NC(=O)c1ccc(cc1)OCCOCCOCCOc1ccc(cc1)C(=O)Nc1cc(ccc1)*,180
*c1nc2c([nH]1)ccc(c2)NC(=O)c1ccc(cc1)OCCOCCOCCOCCOc1ccc(cc1)C(=O)Nc1cc(ccc1)*,155
*c1nc2c([nH]1)ccc(c2)NC(=O)c1ccc(cc1)OCCOCCOCCOCCOCCOc1ccc(cc1)C(=O)Nc1cc(ccc1)*,140
*C1COC2C1OCC2OC(=O)CCCCC(=O)OC1COC2C1OCC2OCCCCO*,114
*Oc1ccc(cc1)Oc1ccc(cc1)OC(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)*)(C(F)(F)F)C(F)(F)F,215
*Oc1ccc(cc1)Oc1ccc(cc1)OC(=O)c1c(cccc1)c1c(cccc1)C(=O)*,147
*c1nc2c(nc1c1ccccc1)cc(cc2)Oc1cc2c(nc(c(n2)c2ccccc2)c2ccc(cc2)OCCN(CCOc2ccc(cc2)*)c2ccc(cc2)C=Cc2ccc(cc2)[N+](=O)[O-])cc1,201
*c1nc2c(nc1c1ccccc1)cc(cc2)Oc1cc2c(nc(c(n2)c2ccccc2)c2ccc(cc2)OCCOc2c(ccc(c2)OCCOc2ccc(cc2)*)C=Cc2ccc(cc2)[N+](=O)[O-])cc1,187
*c1nc2c(nc1c1ccccc1)cc(cc2)Oc1cc2c(nc(c(n2)c2ccccc2)c2ccc(cc2)OCCN(CCOc2ccc(cc2)*)c2ccc(cc2)N=Nc2ccc(cc2)[N+](=O)[O-])cc1,199
*c1nc2c(nc1c1ccccc1)cc(cc2)Oc1cc2c(nc(c(n2)c2ccccc2)c2ccc(cc2)OCCN(CCOc2ccc(cc2)*)c2ccc(cc2)N=Nc2c(cc(cc2)[N+](=O)[O-])C)cc1,188
